date,windspeed_10,windspeed_30,windspeed_50,hd_10,hd_30,hd_50,temperature,pressure,humidity,Target,iso_label,dbscan_label
2019-08-08 21:00:00,4.571,5.23,4.782,291.363,292.386,20.85,30.896,882.181,14.685,31.36525,1,0
2019-08-08 21:15:00,4.017,4.676,4.36,287.362,294.039,21.127,30.381,882.286,15.842,29.737804,1,0
2019-08-08 21:30:00,3.568,4.518,4.439,281.607,286.659,20.39,30.04,882.222,16.585,24.732027,1,0
2019-08-08 21:45:00,3.384,4.175,3.7,280.024,290.389,20.717,29.542,882.378,17.706,20.393757,1,0
2019-08-08 22:00:00,3.516,4.122,4.492,265.331,277.583,19.625,29.792,882.397,17.354,15.057871,1,0
2019-08-08 22:15:00,3.278,3.727,4.07,260.306,275.255,19.025,30.132,882.413,17.223,13.131389,1,0
2019-08-08 22:30:00,3.489,3.727,3.938,262.346,274.839,19.172,29.907,882.484,17.744,11.934302,1,0
2019-08-08 22:45:00,3.093,3.489,3.595,256.705,269.962,18.514,29.806,882.419,18.409,3.886329,1,0
2019-08-08 23:00:00,2.355,2.909,3.041,242.491,264.307,16.267,28.3,882.415,22.214,0.997082,1,0
2019-08-08 23:15:00,2.065,2.592,2.698,249.874,275.061,19.04,28.503,882.337,21.67,1.929601,1,0
2019-08-08 23:30:00,1.906,1.801,2.117,217.393,256.875,15.295,28.637,882.181,21.299,1.793448,1,0
2019-08-08 23:45:00,2.091,1.247,1.458,216.156,238.274,14.949,28.514,882.124,21.689,0.973926,1,0
2019-08-09 00:00:00,1.22,1.352,0.745,197.685,238.181,15.142,27.524,882.151,25.82,0.616235,1,0
2019-08-09 00:15:00,3.486,3.334,1.757,153.51,169.333,8.717,26.132,882.176,25.656,0.618229,1,0
2019-08-09 00:30:00,3.938,4.28,3.093,127.874,134.431,6.298,25.025,882.174,24.748,0.757372,1,0
2019-08-09 00:45:00,3.621,4.966,4.017,149.698,149.148,6.282,24.396,882.02,25.438,0.606303,1,0
2019-08-09 01:00:00,4.328,4.354,3.614,127.178,137.304,6.381,24.306,881.954,24.408,0.475661,1,0
2019-08-09 01:15:00,3.41,4.2,2.849,153.684,156.896,6.182,24.153,881.863,24.356,0.564258,1,0
2019-08-09 01:30:00,2.223,2.988,2.46,153.298,162.916,5.927,23.774,881.864,23.95,0.653121,1,0
2019-08-09 01:45:00,1.882,3.357,3.384,157.07,163.02,6.155,23.768,881.844,22.527,0.673624,1,0
2019-08-09 02:00:00,3.885,4.571,3.436,139.778,150.102,6.385,23.335,881.615,23.52,0.60325,1,0
2019-08-09 02:15:00,2.671,4.28,4.36,162.926,170.144,6.28,23.002,881.572,24.808,1.161581,1,0
2019-08-09 02:30:00,3.779,3.595,2.75,163.969,166.624,6.072,23.669,881.39,24.138,2.493677,1,0
2019-08-09 02:45:00,4.94,6.417,5.283,173.062,175.999,6.461,23.433,881.377,24.222,2.017029,1,0
2019-08-09 03:00:00,3.359,4.328,3.588,174.548,178.054,6.451,23.334,881.318,24.757,1.35676,1,0
2019-08-09 03:15:00,3.894,4.252,4.226,162.787,167.542,6.312,23.723,881.261,23.877,1.49364,1,0
2019-08-09 03:30:00,2.199,3.489,4.676,199.722,197.591,6.622,23.728,881.352,24.108,2.281544,1,0
2019-08-09 03:45:00,1.07,2.849,3.92,162.724,183.586,7.611,23.117,881.38,25.348,1.906123,1,0
2019-08-09 04:00:00,3.665,3.359,1.727,143.827,153.986,6.38,22.834,881.004,25.39,3.789613,1,0
2019-08-09 04:15:00,3.463,5.283,4.623,183.88,186.13,6.744,22.931,881.255,25.281,8.797478,1,0
2019-08-09 04:30:00,3.014,4.597,4.28,195.437,203.425,8.467,23.166,881.28,25.128,8.407914,1,0
2019-08-09 04:45:00,3.199,4.043,2.909,195.494,219.98,9.551,23.294,881.17,24.961,3.993028,1,0
2019-08-09 05:00:00,2.39,4.175,3.844,188.596,205.66,8.143,24.083,881.196,24.129,8.44926,1,0
2019-08-09 05:15:00,3.436,5.415,4.861,204.706,213.281,8.442,23.622,881.317,24.703,12.041025,1,0
2019-08-09 05:30:00,4.073,5.348,4.864,208.065,217.581,8.703,24.032,881.414,24.064,12.052669,1,0
2019-08-09 05:45:00,3.489,4.703,4.597,204.786,212.142,8.379,24.296,881.555,23.708,7.48832,1,0
2019-08-09 06:00:00,3.257,4.736,3.92,208.617,216.453,9.01,24.479,881.593,23.354,8.776516,1,0
2019-08-09 06:15:00,0.697,1.081,1.973,302.202,267.4,12.296,22.535,881.716,26.999,17.26539,1,0
2019-08-09 06:30:00,0.038,1.762,4.571,236.584,183.709,7.765,22.066,881.728,28.229,23.441454,1,0
2019-08-09 06:45:00,0.0,2.16,4.532,162.005,212.322,7.749,21.455,881.806,29.651,25.388723,1,0
2019-08-09 07:00:00,1.224,3.767,4.43,188.934,214.267,8.696,21.523,881.788,29.537,32.30192,1,0
2019-08-09 07:15:00,0.077,1.652,4.36,285.329,214.506,8.071,22.605,881.908,27.648,29.797422,1,0
2019-08-09 07:30:00,0.174,0.0,0.386,117.936,249.14,9.204,23.013,882.189,26.516,19.84814,1,0
2019-08-09 07:45:00,3.885,3.621,1.438,91.411,94.336,5.939,21.223,882.429,30.71,10.489653,1,0
2019-08-09 08:00:00,3.225,3.99,2.83,111.614,108.257,6.106,22.374,882.516,28.073,4.39813,1,0
2019-08-09 08:15:00,3.996,5.016,4.71,111.619,111.63,6.076,23.247,882.663,26.295,2.019063,1,0
2019-08-09 08:30:00,3.252,3.911,4.65,126.038,125.848,6.217,24.578,882.803,24.324,1.99916,1,0
2019-08-09 08:45:00,2.9,3.308,3.716,126.538,124.642,6.137,26.273,883.007,21.74,1.004824,1,0
2019-08-09 09:00:00,2.935,3.225,3.436,132.306,126.732,6.092,27.418,883.131,20.181,0.823224,1,0
2019-08-09 09:15:00,2.54,2.434,2.434,145.698,146.754,6.364,28.162,883.305,18.687,1.061315,1,0
2019-08-09 09:30:00,1.868,1.36,1.323,136.429,130.691,6.219,29.168,883.46,17.707,0.632317,1,0
2019-08-09 09:45:00,1.318,1.436,1.58,117.156,120.755,6.187,30.038,883.629,16.806,0.530196,1,0
2019-08-09 10:00:00,0.149,0.0,0.074,112.857,128.429,5.795,30.542,883.754,16.437,0.52437,1,0
2019-08-09 10:15:00,0.346,0.423,0.67,139.414,117.135,7.309,31.473,883.965,15.818,0.517637,1,0
2019-08-09 10:30:00,0.26,0.36,1.084,224.204,193.338,7.504,31.317,884.091,16.179,0.516132,1,0
2019-08-09 10:45:00,0.773,0.63,0.788,169.401,179.18,12.734,31.743,884.148,15.855,0.539452,1,0
2019-08-09 11:00:00,0.112,0.0,0.534,246.432,260.496,13.051,32.456,884.208,15.308,0.519628,1,0
2019-08-09 11:15:00,1.205,1.465,1.882,235.98,237.258,12.149,32.242,884.227,15.928,0.751138,1,0
2019-08-09 11:30:00,0.889,0.476,0.449,279.729,270.261,26.744,33.168,884.204,15.304,1.928994,1,0
2019-08-09 11:45:00,1.734,2.012,2.466,215.285,236.783,10.914,31.752,884.102,16.529,5.649947,1,0
2019-08-09 12:00:00,2.645,3.014,3.304,283.595,274.06,16.251,33.016,884.011,15.271,14.464443,1,0
2019-08-09 12:15:00,4.175,4.28,4.175,267.479,263.353,13.815,32.776,883.896,14.598,20.942606,1,0
2019-08-09 12:30:00,5.501,5.782,6.011,283.204,281.425,18.076,33.269,883.683,12.516,28.091139,1,0
2019-08-09 12:45:00,3.055,3.183,3.64,300.593,288.964,16.997,33.315,883.641,13.428,31.111818,1,0
2019-08-09 13:00:00,5.177,5.626,5.652,298.642,301.346,22.35,33.958,883.507,12.348,39.750572,1,0
2019-08-09 13:15:00,5.322,5.782,6.088,289.011,288.536,19.377,34.174,883.446,11.702,53.32729,1,0
2019-08-09 13:30:00,6.47,6.813,7.367,271.864,275.192,17.137,34.366,883.358,11.756,64.29645,1,0
2019-08-09 13:45:00,5.626,5.863,6.233,281.163,283.017,19.996,34.129,883.273,12.01,67.817,1,0
2019-08-09 14:00:00,5.547,5.758,6.022,297.15,293.12,21.855,34.985,883.126,11.261,55.782883,1,0
2019-08-09 14:15:00,6.866,7.13,7.499,303.726,302.407,21.578,34.837,882.924,11.236,73.06813,1,0
2019-08-09 14:30:00,8.079,8.554,8.923,289.698,285.508,17.622,35.04,882.803,10.743,84.46659,1,0
2019-08-09 14:45:00,5.336,5.758,5.494,292.158,290.154,18.898,34.984,882.782,10.605,82.5526,1,0
2019-08-09 15:00:00,6.368,6.802,7.362,282.362,278.494,16.719,35.57,882.623,9.822,72.946945,1,0
2019-08-09 15:15:00,6.523,7.103,7.235,287.945,286.724,18.674,35.318,882.534,9.483,78.1574,1,0
2019-08-09 15:30:00,7.288,7.683,7.736,309.519,307.988,22.439,35.625,882.326,8.476,86.18242,1,0
2019-08-09 15:45:00,7.592,8.076,8.408,282.925,282.689,18.41,35.551,882.194,9.181,73.02129,1,0
2019-08-09 16:00:00,3.463,3.964,4.201,291.411,295.506,21.325,36.045,882.066,8.636,75.14876,1,0
2019-08-09 16:15:00,5.995,6.602,6.971,289.699,288.823,19.676,36.321,881.936,8.65,70.55571,1,0
2019-08-09 16:30:00,7.868,8.158,8.132,290.886,288.68,19.47,36.689,881.819,8.862,59.73924,1,0
2019-08-09 16:45:00,7.367,7.789,7.736,290.97,286.711,18.855,36.771,881.684,8.419,62.23129,1,0
2019-08-09 17:00:00,5.068,5.526,5.374,323.807,319.656,28.795,37.182,881.688,8.337,58.950832,1,0
2019-08-09 17:15:00,7.182,7.446,7.947,287.654,287.19,19.125,37.336,881.59,8.016,52.823967,1,0
2019-08-09 17:30:00,4.439,4.623,4.782,284.368,281.068,17.984,37.318,881.615,8.028,48.651115,1,0
2019-08-09 17:45:00,5.283,5.547,5.705,295.37,293.494,20.273,37.308,881.535,8.034,42.897125,1,0
2019-08-09 18:00:00,4.914,5.046,5.52,287.642,282.981,17.988,37.107,881.423,8.03,50.400787,1,0
2019-08-09 18:15:00,6.417,7.34,7.42,309.154,310.797,23.091,37.086,881.333,7.759,32.156532,1,0
2019-08-09 18:30:00,2.566,2.698,3.173,314.861,325.357,73.787,37.412,881.406,7.446,27.676807,1,0
2019-08-09 18:45:00,4.201,4.703,4.703,298.889,292.978,20.373,36.999,881.347,7.368,33.975838,1,0
2019-08-09 19:00:00,5.652,5.969,6.074,327.075,320.214,29.788,36.707,881.312,7.291,26.009212,1,0
2019-08-09 19:15:00,4.729,4.914,4.755,312.79,311.923,26.165,36.677,881.296,6.929,21.753471,1,0
2019-08-09 19:30:00,3.858,3.964,3.964,318.727,317.681,28.237,36.529,881.303,7.027,15.104238,1,0
2019-08-09 19:45:00,3.278,3.489,3.225,311.264,314.336,35.131,36.459,881.214,7.184,9.931819,1,0
2019-08-09 20:00:00,2.17,2.671,3.093,294.532,286.901,18.71,35.646,881.251,7.192,8.254055,1,0
2019-08-09 20:15:00,2.117,2.355,2.566,342.002,337.79,46.126,35.308,881.294,7.372,5.964525,1,0
2019-08-09 20:30:00,2.381,2.882,3.041,305.538,304.787,22.492,34.699,881.333,7.76,3.200673,1,0
2019-08-09 20:45:00,2.117,2.671,2.803,296.499,305.701,23.627,33.971,881.294,8.028,2.017284,1,0
2019-08-09 21:00:00,1.352,1.933,2.117,307.85,316.978,29.258,33.212,881.23,8.698,0.96769,1,0
2019-08-09 21:15:00,1.199,1.827,2.0,308.05,315.849,27.773,32.598,881.255,9.209,1.626074,1,0
2019-08-09 21:30:00,0.577,1.201,1.513,253.466,302.586,26.862,32.149,881.319,9.97,1.643402,1,0
2019-08-09 21:45:00,0.308,0.0,0.526,245.45,294.81,30.429,31.635,881.342,10.168,1.166691,1,0
2019-08-09 22:00:00,1.093,0.0,0.0,245.398,294.781,30.493,31.734,881.436,10.175,0.933812,1,0
2019-08-09 22:15:00,0.154,0.0,0.0,245.362,294.78,30.469,32.228,881.512,9.722,0.808321,1,0
2019-08-09 22:30:00,3.41,2.738,2.463,230.997,247.54,14.664,31.469,881.583,10.596,0.99148,1,0
2019-08-09 22:45:00,2.803,1.59,1.432,219.999,242.983,12.231,31.127,881.613,10.575,0.606194,1,0
2019-08-09 23:00:00,1.973,0.0,0.615,121.673,174.048,9.129,27.955,881.62,14.063,0.48032,1,0
2019-08-09 23:15:00,3.41,0.615,0.0,137.69,129.218,9.016,27.294,881.508,14.161,0.459345,1,0
2019-08-09 23:30:00,3.436,3.041,1.868,150.112,141.985,6.065,26.783,881.358,14.688,0.620345,1,0
2019-08-09 23:45:00,4.94,4.914,4.307,132.489,123.133,6.09,26.537,881.308,14.116,5.179676,1,0
2019-08-10 00:00:00,3.595,3.7,4.993,140.515,115.078,5.908,26.302,881.251,14.576,13.835776,1,0
2019-08-10 00:15:00,3.792,3.844,4.328,133.306,109.017,5.99,26.294,881.168,14.477,16.06149,1,0
2019-08-10 00:30:00,4.685,4.914,4.277,140.545,137.614,6.092,25.874,881.159,14.663,14.855456,1,0
2019-08-10 00:45:00,4.122,4.808,4.94,140.979,133.892,6.063,25.107,881.063,15.642,13.472095,1,0
2019-08-10 01:00:00,4.386,5.573,5.388,135.62,136.128,6.132,24.7,881.0,16.738,13.949989,1,0
2019-08-10 01:15:00,3.971,3.92,3.818,132.675,131.679,6.343,23.975,880.935,17.696,12.418981,1,0
2019-08-10 01:30:00,4.66,4.404,3.461,131.002,142.019,6.402,23.607,880.817,18.027,9.800524,1,0
2019-08-10 01:45:00,4.864,4.914,3.308,130.484,141.436,6.218,23.158,880.759,18.77,8.861778,1,0
2019-08-10 02:00:00,4.43,5.526,4.277,134.894,143.698,6.351,23.02,880.6,18.732,5.066276,1,0
2019-08-10 02:15:00,3.282,5.068,4.022,150.381,154.995,6.106,22.668,880.626,19.322,4.532262,1,0
2019-08-10 02:30:00,5.068,6.062,4.404,133.726,139.587,6.358,22.955,880.431,18.794,9.524639,1,0
2019-08-10 02:45:00,4.66,5.654,6.444,128.094,135.194,6.374,22.556,880.291,19.553,9.89368,1,0
2019-08-10 03:00:00,4.755,5.415,4.703,134.72,142.154,6.357,22.27,880.287,19.879,8.08439,1,0
2019-08-10 03:15:00,3.69,4.43,4.073,135.824,146.579,6.23,22.434,880.225,19.864,8.56789,1,0
2019-08-10 03:30:00,2.339,2.339,2.747,126.159,138.655,6.189,21.711,880.187,20.499,10.677731,1,0
2019-08-10 03:45:00,4.122,3.99,3.146,125.831,136.519,6.166,22.399,879.95,19.03,11.485319,1,0
2019-08-10 04:00:00,1.059,1.3,2.798,66.231,119.785,6.134,21.486,880.19,21.415,14.49755,1,0
2019-08-10 04:15:00,4.098,4.506,4.66,106.106,116.146,6.215,22.416,879.904,19.732,18.688334,1,0
2019-08-10 04:30:00,3.614,3.92,4.43,117.462,120.943,6.13,22.278,879.897,19.471,17.307554,1,0
2019-08-10 04:45:00,3.334,4.71,4.481,111.526,107.861,6.113,21.738,879.959,20.178,14.472629,1,0
2019-08-10 05:00:00,2.849,3.996,4.787,110.277,104.059,6.05,21.363,879.928,20.753,8.639212,1,0
2019-08-10 05:15:00,2.988,2.962,4.254,115.276,101.843,6.21,21.371,879.925,20.093,5.395266,1,0
2019-08-10 05:30:00,3.308,3.155,3.767,106.077,77.019,6.006,21.824,879.961,19.339,2.755419,1,0
2019-08-10 05:45:00,1.956,2.696,2.849,117.964,82.27,5.961,22.307,880.079,18.696,1.44715,1,0
2019-08-10 06:00:00,2.135,3.359,3.436,125.955,93.363,6.082,22.647,880.096,18.358,3.817561,1,0
2019-08-10 06:15:00,3.938,4.755,5.019,132.091,103.18,5.997,22.489,880.06,18.589,7.982551,1,0
2019-08-10 06:30:00,4.736,6.088,6.852,129.164,112.916,6.318,21.61,880.065,20.201,8.506654,1,0
2019-08-10 06:45:00,5.125,5.441,6.576,153.762,140.11,6.206,21.651,880.147,19.961,6.433554,1,0
2019-08-10 07:00:00,2.724,4.36,4.834,130.494,135.541,6.315,21.995,880.321,19.276,8.800267,1,0
2019-08-10 07:15:00,1.363,2.772,4.124,143.915,148.519,6.19,20.617,880.544,21.464,13.798261,1,0
2019-08-10 07:30:00,3.053,3.282,3.818,145.394,164.709,6.223,21.922,880.799,19.365,16.038267,1,0
2019-08-10 07:45:00,3.014,2.17,2.513,143.706,161.192,6.117,22.98,880.895,18.15,21.798315,1,0
2019-08-10 08:00:00,3.206,2.951,1.702,151.953,157.224,6.008,23.648,881.066,17.657,14.275607,1,0
2019-08-10 08:15:00,1.655,1.931,2.339,79.373,95.876,6.161,24.285,881.358,17.496,10.272473,1,0
2019-08-10 08:30:00,2.084,2.364,3.078,113.251,125.736,6.155,25.49,881.575,16.375,9.867765,1,0
2019-08-10 08:45:00,2.9,3.078,3.742,116.322,127.437,6.261,27.061,881.635,14.909,12.623945,1,0
2019-08-10 09:00:00,1.956,1.945,2.033,86.947,91.793,6.02,27.531,881.653,14.36,12.395956,1,0
2019-08-10 09:15:00,3.173,3.014,3.067,102.039,112.458,6.198,28.778,881.73,12.902,9.793344,1,0
2019-08-10 09:30:00,2.645,2.722,2.926,90.141,90.687,6.054,29.666,881.861,12.424,9.699536,1,0
2019-08-10 09:45:00,3.486,3.384,3.538,92.06,92.742,5.968,31.181,881.965,11.187,8.334258,1,0
2019-08-10 10:00:00,1.727,1.602,1.854,42.484,55.167,4.272,31.993,881.992,10.723,7.276887,1,0
2019-08-10 10:15:00,2.9,2.9,2.926,118.383,120.937,6.108,33.833,882.102,8.811,6.238625,1,0
2019-08-10 10:30:00,3.463,3.463,3.41,132.049,128.989,6.12,35.209,882.14,8.095,4.711424,1,0
2019-08-10 10:45:00,3.053,3.486,3.92,139.158,137.649,6.342,35.355,882.147,7.849,6.636265,1,0
2019-08-10 11:00:00,3.621,3.489,3.753,88.007,85.405,5.989,34.654,882.179,8.005,9.45572,1,0
2019-08-10 11:15:00,1.682,2.098,2.123,118.15,104.469,17.613,35.407,882.209,7.408,8.459555,1,0
2019-08-10 11:30:00,4.703,4.676,4.861,95.219,95.828,6.028,35.0,882.186,7.259,10.090945,1,0
2019-08-10 11:45:00,4.993,5.151,5.204,125.626,123.09,6.129,36.511,882.046,6.845,13.709218,1,0
2019-08-10 12:00:00,3.384,3.647,3.938,119.448,120.614,6.053,36.048,881.885,7.002,12.273325,1,0
2019-08-10 12:15:00,4.864,4.864,5.501,78.406,75.457,5.733,35.702,881.815,6.953,19.00191,1,0
2019-08-10 12:30:00,4.838,5.272,5.297,101.071,101.063,6.065,36.294,881.618,6.611,22.700136,1,0
2019-08-10 12:45:00,5.547,5.6,5.705,92.488,99.467,6.076,35.723,881.572,6.783,20.867767,1,0
2019-08-10 13:00:00,3.252,3.621,3.832,165.77,161.596,6.204,36.104,881.425,6.52,20.515821,1,0
2019-08-10 13:15:00,3.18,2.673,2.39,85.741,87.299,8.182,36.525,881.336,6.375,15.806197,1,0
2019-08-10 13:30:00,0.437,0.905,1.174,147.711,138.307,9.837,37.211,881.301,6.036,10.209136,1,0
2019-08-10 13:45:00,2.812,2.747,2.939,101.616,99.157,5.869,37.324,881.132,6.013,8.330819,1,0
2019-08-10 14:00:00,2.849,2.824,3.028,85.33,79.445,17.4,37.146,880.968,6.058,9.255318,1,0
2019-08-10 14:15:00,5.257,5.652,5.705,136.555,136.403,6.26,37.38,880.785,5.662,11.016749,1,0
2019-08-10 14:30:00,2.051,2.216,2.798,134.061,123.678,6.288,37.375,880.713,5.639,9.719287,1,0
2019-08-10 14:45:00,4.226,3.92,4.073,79.942,34.095,3.465,36.546,880.518,5.907,9.277094,1,0
2019-08-10 15:00:00,2.032,1.981,2.081,184.349,154.272,27.979,37.051,880.404,5.793,10.813239,1,0
2019-08-10 15:15:00,3.266,2.858,3.278,209.975,225.43,66.136,37.16,880.154,5.799,11.109586,1,0
2019-08-10 15:30:00,5.68,5.374,5.476,118.288,119.095,6.15,37.532,879.946,5.239,9.435087,1,0
2019-08-10 15:45:00,1.832,2.316,3.041,111.533,107.591,6.006,37.453,879.847,5.205,5.53672,1,0
2019-08-10 16:00:00,4.254,4.333,4.492,133.621,129.119,6.101,38.105,879.625,5.147,7.789234,1,0
2019-08-10 16:15:00,2.417,2.954,3.268,136.881,87.983,5.684,37.254,879.643,5.507,5.995099,1,0
2019-08-10 16:30:00,3.069,3.199,3.331,30.651,44.479,6.807,38.142,879.411,5.147,6.45812,1,0
2019-08-10 16:45:00,2.81,2.98,3.779,63.182,74.073,39.397,38.545,879.281,5.006,16.078762,1,0
2019-08-10 17:00:00,4.36,4.729,4.782,118.437,119.208,15.743,38.89,879.173,4.865,15.825545,1,0
2019-08-10 17:15:00,2.935,2.712,2.962,29.279,30.593,3.592,39.244,879.118,4.719,15.59113,1,0
2019-08-10 17:30:00,4.782,4.755,4.966,86.76,87.423,5.901,38.293,879.1,4.905,14.970915,1,0
2019-08-10 17:45:00,4.201,4.228,4.439,42.24,40.122,3.751,38.357,878.954,4.889,17.053751,1,0
2019-08-10 18:00:00,5.652,5.863,5.89,72.707,72.049,5.671,38.116,878.888,4.956,22.496721,1,0
2019-08-10 18:15:00,1.635,1.664,1.978,147.262,106.928,7.692,39.998,878.828,4.479,19.99714,1,0
2019-08-10 18:30:00,4.333,4.518,4.914,41.964,31.356,3.28,38.243,878.686,4.923,14.449403,1,0
2019-08-10 18:45:00,3.41,3.503,3.938,57.746,56.401,4.598,38.055,878.698,5.001,19.37663,1,0
2019-08-10 19:00:00,4.94,4.94,5.309,39.834,17.604,3.086,38.016,878.625,4.991,35.955685,1,0
2019-08-10 19:15:00,4.729,5.125,5.837,53.13,50.994,4.49,38.058,878.664,4.963,46.430744,1,0
2019-08-10 19:30:00,4.28,4.36,4.834,47.055,46.048,3.977,37.624,878.702,5.058,38.289116,1,0
2019-08-10 19:45:00,4.228,4.043,4.36,55.032,50.407,4.267,37.531,878.748,5.105,34.58491,1,0
2019-08-10 20:00:00,3.964,3.938,4.228,38.505,41.525,3.348,37.173,878.847,5.213,39.2079,1,0
2019-08-10 20:15:00,4.65,5.283,5.89,69.498,68.984,5.731,36.764,878.929,5.343,45.70154,1,0
2019-08-10 20:30:00,4.887,5.626,5.916,53.444,50.614,4.305,36.369,878.985,5.579,63.327236,1,0
2019-08-10 20:45:00,4.043,4.808,5.573,53.65,49.621,4.07,35.592,878.998,5.948,73.39662,1,0
2019-08-10 21:00:00,5.573,6.338,6.707,48.144,45.645,3.662,35.26,878.998,6.05,64.77255,1,0
2019-08-10 21:15:00,4.834,6.101,6.444,49.604,46.184,3.576,34.6,879.049,6.415,66.471275,1,0
2019-08-10 21:30:00,5.046,6.233,7.261,46.006,45.676,3.573,34.254,879.175,6.635,60.717186,1,0
2019-08-10 21:45:00,5.573,6.47,7.472,53.94,50.152,3.882,34.03,879.239,6.815,57.96817,1,0
2019-08-10 22:00:00,5.468,6.945,7.71,57.145,53.204,4.303,33.642,879.313,6.979,60.498558,1,0
2019-08-10 22:15:00,5.679,7.103,7.763,61.763,53.916,4.502,32.821,879.421,7.341,60.314613,1,0
2019-08-10 22:30:00,6.153,7.763,8.58,62.913,56.942,4.748,32.446,879.535,7.366,58.36656,1,0
2019-08-10 22:45:00,6.444,8.158,9.556,70.946,67.236,5.565,32.277,879.666,7.079,56.330013,1,0
2019-08-10 23:00:00,5.995,7.763,9.213,86.976,80.431,5.865,31.742,879.696,7.647,51.082436,1,0
2019-08-10 23:15:00,5.837,7.393,9.24,90.852,84.352,6.042,31.293,879.888,7.945,48.16675,1,0
2019-08-10 23:30:00,10.796,12.432,13.434,63.3,62.28,5.168,31.029,880.333,11.561,63.948997,1,0
2019-08-10 23:45:00,12.959,14.173,15.017,65.194,64.008,5.324,29.459,880.525,20.323,72.17489,1,0
2019-08-11 00:00:00,12.801,14.7,15.65,68.506,66.816,5.624,28.566,880.778,25.058,77.93576,1,0
2019-08-11 00:15:00,12.437,14.35,15.37,74.477,72.103,5.777,28.211,880.955,25.612,72.40453,1,0
2019-08-11 00:30:00,15.268,16.9,18.404,78.237,76.514,5.952,27.238,880.959,28.093,66.083824,-1,0
2019-08-11 00:45:00,14.706,16.262,17.664,86.248,83.776,6.003,26.619,881.183,29.712,68.74709,-1,0
2019-08-11 01:00:00,14.621,16.283,17.84,83.347,83.325,6.004,26.051,881.37,31.228,63.8256,-1,0
2019-08-11 01:15:00,14.808,16.134,17.308,86.644,85.28,6.001,25.757,881.591,31.803,68.39975,-1,0
2019-08-11 01:30:00,14.12,15.548,16.874,85.423,83.213,6.009,25.15,881.788,33.472,71.083244,1,0
2019-08-11 01:45:00,13.712,14.452,15.778,90.919,87.385,5.998,24.832,882.049,34.144,70.11751,1,0
2019-08-11 02:00:00,13.619,15.254,16.468,90.088,88.707,5.949,24.375,882.149,35.51,70.3661,1,0
2019-08-11 02:15:00,13.777,15.624,16.732,88.526,86.686,5.998,24.05,882.298,35.972,69.053566,1,0
2019-08-11 02:30:00,15.175,15.835,17.154,92.321,89.917,5.982,23.85,882.16,35.797,65.38399,-1,0
2019-08-11 02:45:00,15.967,17.655,19.106,85.548,83.885,6.022,23.535,882.055,36.209,53.573692,-1,0
2019-08-11 03:00:00,16.823,18.353,19.45,83.664,82.55,5.968,23.168,882.083,37.813,43.35221,-1,0
2019-08-11 03:15:00,17.588,19.042,20.699,87.536,83.468,5.986,22.997,882.167,38.447,50.724346,-1,-1
2019-08-11 03:30:00,15.574,17.206,18.378,86.148,82.671,5.941,22.654,882.435,39.647,60.78696,-1,0
2019-08-11 03:45:00,16.007,18.353,19.194,83.039,82.294,5.987,22.477,882.635,40.128,65.40106,-1,-1
2019-08-11 04:00:00,14.78,16.283,17.497,87.972,85.774,5.958,22.075,883.053,41.728,73.41645,-1,0
2019-08-11 04:15:00,14.78,16.468,17.497,86.861,84.08,5.994,21.919,882.814,41.762,69.32229,-1,0
2019-08-11 04:30:00,14.568,15.756,16.943,89.835,88.172,5.971,21.552,882.736,43.181,75.9285,1,0
2019-08-11 04:45:00,15.497,17.358,18.2,88.046,87.483,5.986,21.216,882.632,44.076,68.54476,-1,0
2019-08-11 05:00:00,14.12,16.151,17.259,89.517,87.054,5.99,21.022,882.828,44.062,79.272736,1,0
2019-08-11 05:15:00,14.12,15.729,17.048,90.515,84.968,5.996,20.829,882.966,43.709,78.28489,1,0
2019-08-11 05:30:00,14.384,16.046,17.233,85.732,83.081,6.015,20.622,883.14,43.868,76.60343,1,0
2019-08-11 05:45:00,14.964,16.178,17.101,89.707,85.37,6.036,20.371,883.131,44.81,72.38973,-1,0
2019-08-11 06:00:00,14.91,16.415,17.486,90.418,87.776,6.004,19.988,883.025,46.636,67.54082,-1,0
2019-08-11 06:15:00,13.276,14.885,16.151,85.539,82.749,5.945,19.853,883.498,46.776,71.24469,1,0
2019-08-11 06:30:00,13.777,15.914,17.101,88.216,87.999,5.974,19.659,883.617,46.811,71.95219,1,0
2019-08-11 06:45:00,13.381,15.043,15.782,92.454,90.862,5.954,19.492,883.977,46.868,77.702515,1,0
2019-08-11 07:00:00,14.78,16.468,17.417,86.443,86.467,5.979,19.451,884.059,46.962,86.54735,-1,0
2019-08-11 07:15:00,13.619,15.175,16.389,91.338,90.449,5.941,19.528,884.337,46.556,82.83735,1,0
2019-08-11 07:30:00,13.434,15.518,16.732,93.445,89.52,5.988,19.634,884.433,45.664,84.95268,1,0
2019-08-11 07:45:00,15.017,16.969,17.998,91.431,88.395,5.977,19.792,884.488,44.379,92.6312,-1,0
2019-08-11 08:00:00,15.043,16.257,17.681,88.548,89.689,5.983,20.056,884.66,43.158,106.05938,-1,0
2019-08-11 08:15:00,13.672,14.938,16.389,80.009,82.867,6.012,20.463,885.075,41.064,118.81445,1,0
2019-08-11 08:30:00,14.489,16.283,17.338,86.738,82.917,5.951,20.815,885.224,40.149,119.747986,-1,0
